Fecha,Hora,Total,Sentido1,Sentido2
2013-12-26,3:59,0,0,0
2013-12-26,4:15,0,0,0
2013-12-26,4:30,0,0,0
2013-12-26,4:44,3,3,0
2013-12-26,5:00,0,0,0
2013-12-26,5:15,0,0,0
2013-12-26,5:29,0,0,0
2013-12-26,5:45,0,0,0
2013-12-27,6:00,0,0,0
2013-12-27,6:14,3,3,0
2013-12-27,6:30,0,0,0
2013-12-27,6:45,0,0,0
2013-12-27,6:59,2,1,1
2013-12-27,7:15,0,0,0
2013-12-27,7:30,7,6,1
2013-12-27,7:44,1,0,1
2013-12-27,8:00,1,1,0
2013-12-27,8:15,5,5,0
2013-12-27,8:29,5,5,0
2013-12-27,8:45,1,1,0
2013-12-27,9:00,4,3,1
2013-12-27,9:14,4,4,0
2013-12-27,9:30,9,8,1
2013-12-27,9:45,13,11,2
2013-12-27,9:59,11,11,0
2013-12-27,10:15,17,15,2
2013-12-27,10:30,15,14,1
2013-12-27,10:44,9,7,2
2013-12-27,11:00,17,17,0
2013-12-27,11:15,23,18,5
2013-12-27,11:29,13,12,1
2013-12-27,11:45,11,10,1
2013-12-27,12:00,16,16,0
2013-12-27,12:14,19,15,4
2013-12-27,12:30,11,10,1
2013-12-27,12:45,23,17,6
2013-12-27,12:59,16,16,0
2013-12-27,13:15,10,10,0
2013-12-27,13:30,14,13,1
2013-12-27,13:44,17,14,3
2013-12-27,14:00,25,21,4
2013-12-27,14:15,23,21,2
2013-12-27,14:29,27,26,1
2013-12-27,14:45,18,18,0
2013-12-27,15:00,23,22,1
2013-12-27,15:14,36,34,2
2013-12-27,15:30,35,34,1
2013-12-27,15:45,28,27,1
2013-12-27,15:59,21,20,1
2013-12-27,16:15,30,29,1
2013-12-27,16:30,23,23,0
2013-12-27,16:44,37,29,8
2013-12-27,17:00,24,24,0
2013-12-27,17:15,34,34,0
2013-12-27,17:29,47,43,4
2013-12-27,17:45,26,24,2
2013-12-27,18:00,22,19,3
2013-12-27,18:14,30,30,0
2013-12-27,18:30,40,40,0
2013-12-27,18:45,16,16,0
2013-12-27,18:59,36,31,5
2013-12-27,19:15,46,46,0
2013-12-27,19:30,56,54,2
2013-12-27,19:44,41,41,0
2013-12-27,20:00,41,39,2
2013-12-27,20:15,41,41,0
2013-12-27,20:29,32,30,2
2013-12-27,20:45,35,33,2
2013-12-27,21:00,21,21,0
2013-12-27,21:14,25,22,3
2013-12-27,21:30,16,16,0
2013-12-27,21:45,10,9,1
2013-12-27,21:59,12,11,1
2013-12-27,22:15,9,9,0
2013-12-27,22:30,17,17,0
2013-12-27,22:44,7,7,0
2013-12-27,23:00,2,2,0
2013-12-27,23:15,8,8,0
2013-12-27,23:29,6,5,1
2013-12-27,23:45,3,3,0
2013-12-27,0:00,2,2,0
2013-12-27,0:14,8,7,1
2013-12-27,0:30,1,1,0
2013-12-27,0:45,2,1,1
2013-12-27,0:59,1,1,0
2013-12-27,1:15,12,9,3
2013-12-27,1:30,11,11,0
2013-12-27,1:44,3,2,1
2013-12-27,2:00,3,3,0
2013-12-27,2:15,4,1,3
2013-12-27,2:29,7,7,0
2013-12-27,2:45,3,3,0
2013-12-27,3:00,0,0,0
2013-12-27,3:14,2,2,0
2013-12-27,3:30,1,1,0
2013-12-27,3:45,2,2,0
2013-12-27,3:59,0,0,0
2013-12-27,4:15,1,0,1
2013-12-27,4:30,0,0,0
2013-12-27,4:44,1,1,0
2013-12-27,5:00,1,0,1
2013-12-27,5:15,1,1,0
2013-12-27,5:29,1,1,0
2013-12-27,5:45,1,1,0
2013-12-28,6:00,0,0,0
2013-12-28,6:14,0,0,0
2013-12-28,6:30,1,0,1
2013-12-28,6:45,2,2,0
2013-12-28,6:59,0,0,0
2013-12-28,7:15,2,1,1
2013-12-28,7:30,1,1,0
2013-12-28,7:44,0,0,0
2013-12-28,8:00,2,1,1
2013-12-28,8:15,2,2,0
2013-12-28,8:29,4,4,0
2013-12-28,8:45,2,2,0
2013-12-28,9:00,3,2,1
2013-12-28,9:14,5,4,1
2013-12-28,9:30,7,6,1
2013-12-28,9:45,7,7,0
2013-12-28,9:59,6,5,1
2013-12-28,10:15,8,7,1
2013-12-28,10:30,10,10,0
2013-12-28,10:44,11,10,1
2013-12-28,11:00,11,10,1
2013-12-28,11:15,17,16,1
2013-12-28,11:29,7,7,0
2013-12-28,11:45,8,8,0
2013-12-28,12:00,9,9,0
2013-12-28,12:14,21,19,2
2013-12-28,12:30,12,11,1
2013-12-28,12:45,13,13,0
2013-12-28,12:59,24,23,1
2013-12-28,13:15,22,19,3
2013-12-28,13:30,27,25,2
2013-12-28,13:44,26,26,0
2013-12-28,14:00,23,23,0
2013-12-28,14:15,21,20,1
2013-12-28,14:29,23,22,1
2013-12-28,14:45,22,19,3
2013-12-28,15:00,18,15,3
2013-12-28,15:14,39,38,1
2013-12-28,15:30,34,30,4
2013-12-28,15:45,32,32,0
2013-12-28,15:59,26,24,2
2013-12-28,16:15,19,18,1
2013-12-28,16:30,14,13,1
2013-12-28,16:44,19,18,1
2013-12-28,17:00,27,25,2
2013-12-28,17:15,28,27,1
2013-12-28,17:29,14,14,0
2013-12-28,17:45,21,17,4
2013-12-28,18:00,17,16,1
2013-12-28,18:14,28,28,0
2013-12-28,18:30,22,20,2
2013-12-28,18:45,21,20,1
2013-12-28,18:59,20,19,1
2013-12-28,19:15,20,20,0
2013-12-28,19:30,23,18,5
2013-12-28,19:44,23,21,2
2013-12-28,20:00,16,13,3
2013-12-28,20:15,17,13,4
2013-12-28,20:29,14,11,3
2013-12-28,20:45,11,11,0
2013-12-28,21:00,7,7,0
2013-12-28,21:14,10,9,1
2013-12-28,21:30,14,14,0
2013-12-28,21:45,12,12,0
2013-12-28,21:59,5,3,2
2013-12-28,22:15,8,8,0
2013-12-28,22:30,11,9,2
2013-12-28,22:44,4,4,0
2013-12-28,23:00,7,6,1
2013-12-28,23:15,15,14,1
2013-12-28,23:29,3,3,0
2013-12-28,23:45,6,6,0
2013-12-28,0:00,5,4,1
2013-12-28,0:14,5,3,2
2013-12-28,0:30,7,6,1
2013-12-28,0:45,4,4,0
2013-12-28,0:59,2,2,0
2013-12-28,1:15,1,1,0
2013-12-28,1:30,11,5,6
2013-12-28,1:44,5,4,1
2013-12-28,2:00,1,1,0
2013-12-28,2:15,8,8,0
2013-12-28,2:29,3,3,0
2013-12-28,2:45,0,0,0
2013-12-28,3:00,2,2,0
2013-12-28,3:14,0,0,0
2013-12-28,3:30,1,1,0
2013-12-28,3:45,0,0,0
2013-12-28,3:59,1,1,0
2013-12-28,4:15,0,0,0
2013-12-28,4:30,0,0,0
2013-12-28,4:44,0,0,0
2013-12-28,5:00,0,0,0
2013-12-28,5:15,1,1,0
2013-12-28,5:29,1,1,0
2013-12-28,5:45,0,0,0
2013-12-29,6:00,0,0,0
2013-12-29,6:14,0,0,0
2013-12-29,6:30,0,0,0
2013-12-29,6:45,1,0,1
2013-12-29,6:59,2,2,0
2013-12-29,7:15,1,0,1
2013-12-29,7:30,0,0,0
2013-12-29,7:44,2,0,2
2013-12-29,8:00,2,2,0
2013-12-29,8:15,5,3,2
2013-12-29,8:29,4,2,2
2013-12-29,8:45,2,2,0
2013-12-29,9:00,4,4,0
2013-12-29,9:14,4,4,0
2013-12-29,9:30,2,2,0
2013-12-29,9:45,6,6,0
2013-12-29,9:59,6,5,1
2013-12-29,10:15,8,7,1
2013-12-29,10:30,7,7,0
2013-12-29,10:44,8,8,0
2013-12-29,11:00,2,1,1
2013-12-29,11:15,8,5,3
2013-12-29,11:29,2,2,0
2013-12-29,11:45,5,5,0
2013-12-29,12:00,9,8,1
2013-12-29,12:14,13,12,1
2013-12-29,12:30,10,10,0
2013-12-29,12:45,16,15,1
2013-12-29,12:59,12,10,2
2013-12-29,13:15,25,24,1
2013-12-29,13:30,17,17,0
2013-12-29,13:44,7,7,0
2013-12-29,14:00,16,11,5
2013-12-29,14:15,11,11,0
2013-12-29,14:29,7,5,2
2013-12-29,14:45,14,13,1
2013-12-29,15:00,59,57,2
2013-12-29,15:14,167,166,1
2013-12-29,15:30,74,70,4
2013-12-29,15:45,46,38,8
2013-12-29,15:59,47,40,7
2013-12-29,16:15,35,31,4
2013-12-29,16:30,31,31,0
2013-12-29,16:44,25,25,0
2013-12-29,17:00,21,19,2
2013-12-29,17:15,21,20,1
2013-12-29,17:29,39,35,4
2013-12-29,17:45,31,31,0
2013-12-29,18:00,23,19,4
2013-12-29,18:14,29,26,3
2013-12-29,18:30,17,15,2
2013-12-29,18:45,27,27,0
2013-12-29,18:59,7,5,2
2013-12-29,19:15,35,29,6
2013-12-29,19:30,21,21,0
2013-12-29,19:44,15,15,0
2013-12-29,20:00,18,18,0
2013-12-29,20:15,18,17,1
2013-12-29,20:29,21,21,0
2013-12-29,20:45,4,4,0
2013-12-29,21:00,9,8,1
2013-12-29,21:14,4,2,2
2013-12-29,21:30,14,13,1
2013-12-29,21:45,6,5,1
2013-12-29,21:59,8,6,2
2013-12-29,22:15,5,5,0
2013-12-29,22:30,7,7,0
2013-12-29,22:44,18,17,1
2013-12-29,23:00,7,6,1
2013-12-29,23:15,2,2,0
2013-12-29,23:29,6,6,0
2013-12-29,23:45,6,6,0
2013-12-29,0:00,4,4,0
2013-12-29,0:14,2,2,0
2013-12-29,0:30,3,3,0
2013-12-29,0:45,5,5,0
2013-12-29,0:59,0,0,0
2013-12-29,1:15,5,3,2
2013-12-29,1:30,2,2,0
2013-12-29,1:44,1,0,1
2013-12-29,2:00,0,0,0
2013-12-29,2:15,2,2,0
2013-12-29,2:29,0,0,0
2013-12-29,2:45,1,1,0
2013-12-29,3:00,1,1,0
2013-12-29,3:14,0,0,0
2013-12-29,3:30,1,1,0
2013-12-29,3:45,0,0,0
2013-12-29,3:59,1,1,0
2013-12-29,4:15,0,0,0
2013-12-29,4:30,0,0,0
2013-12-29,4:44,0,0,0
2013-12-29,5:00,0,0,0
2013-12-29,5:15,0,0,0
2013-12-29,5:29,0,0,0
2013-12-29,5:45,1,1,0
2013-12-30,6:00,0,0,0
2013-12-30,6:14,2,2,0
2013-12-30,6:30,1,1,0
2013-12-30,6:45,2,1,1
2013-12-30,6:59,2,2,0
2013-12-30,7:15,0,0,0
2013-12-30,7:30,3,3,0
2013-12-30,7:44,7,4,3
2013-12-30,8:00,3,3,0
2013-12-30,8:15,5,4,1
2013-12-30,8:29,6,4,2
2013-12-30,8:45,8,7,1
2013-12-30,9:00,7,5,2
2013-12-30,9:14,7,4,3
2013-12-30,9:30,8,7,1
2013-12-30,9:45,8,6,2
2013-12-30,9:59,13,8,5
2013-12-30,10:15,11,10,1
2013-12-30,10:30,13,13,0
2013-12-30,10:44,16,15,1
2013-12-30,11:00,16,13,3
2013-12-30,11:15,7,6,1
2013-12-30,11:29,28,20,8
2013-12-30,11:45,11,9,2
2013-12-30,12:00,8,7,1
2013-12-30,12:14,14,11,3
2013-12-30,12:30,30,30,0
2013-12-30,12:45,12,10,2
2013-12-30,12:59,22,20,2
2013-12-30,13:15,15,11,4
2013-12-30,13:30,16,15,1
2013-12-30,13:44,21,20,1
2013-12-30,14:00,22,20,2
2013-12-30,14:15,24,23,1
2013-12-30,14:29,27,24,3
2013-12-30,14:45,26,22,4
2013-12-30,15:00,21,10,11
2013-12-30,15:14,34,31,3
2013-12-30,15:30,30,27,3
2013-12-30,15:45,30,26,4
2013-12-30,15:59,21,20,1
2013-12-30,16:15,35,32,3
2013-12-30,16:30,23,21,2
2013-12-30,16:44,26,22,4
2013-12-30,17:00,26,25,1
2013-12-30,17:15,28,27,1
2013-12-30,17:29,25,24,1
2013-12-30,17:45,27,23,4
2013-12-30,18:00,32,29,3
2013-12-30,18:14,27,26,1
2013-12-30,18:30,46,42,4
2013-12-30,18:45,35,32,3
2013-12-30,18:59,33,31,2
2013-12-30,19:15,63,60,3
2013-12-30,19:30,66,63,3
2013-12-30,19:44,50,49,1
2013-12-30,20:00,39,37,2
2013-12-30,20:15,63,61,2
2013-12-30,20:29,33,32,1
2013-12-30,20:45,38,37,1
2013-12-30,21:00,32,32,0
2013-12-30,21:14,17,17,0
2013-12-30,21:30,39,34,5
2013-12-30,21:45,19,19,0
2013-12-30,21:59,13,13,0
2013-12-30,22:15,28,26,2
2013-12-30,22:30,14,14,0
2013-12-30,22:44,27,27,0
2013-12-30,23:00,10,10,0
2013-12-30,23:15,9,9,0
2013-12-30,23:29,7,7,0
2013-12-30,23:45,6,6,0
2013-12-30,0:00,3,3,0
2013-12-30,0:14,10,10,0
2013-12-30,0:30,3,3,0
2013-12-30,0:45,7,7,0
2013-12-30,0:59,7,7,0
2013-12-30,1:15,4,3,1
2013-12-30,1:30,2,2,0
2013-12-30,1:44,3,3,0
2013-12-30,2:00,1,1,0
2013-12-30,2:15,1,1,0
2013-12-30,2:29,1,1,0
2013-12-30,2:45,0,0,0
2013-12-30,3:00,0,0,0
2013-12-30,3:14,3,3,0
2013-12-30,3:30,3,3,0
2013-12-30,3:45,0,0,0
2013-12-30,3:59,0,0,0
2013-12-30,4:15,1,1,0
2013-12-30,4:30,0,0,0
2013-12-30,4:44,0,0,0
2013-12-30,5:00,0,0,0
2013-12-30,5:15,0,0,0
2013-12-30,5:29,0,0,0
2013-12-30,5:45,0,0,0
2013-12-31,6:00,0,0,0
2013-12-31,6:14,3,3,0
2013-12-31,6:30,0,0,0
2013-12-31,6:45,0,0,0
2013-12-31,6:59,3,2,1
2013-12-31,7:15,5,3,2
2013-12-31,7:30,7,4,3
2013-12-31,7:44,3,2,1
2013-12-31,8:00,2,1,1
2013-12-31,8:15,3,3,0
2013-12-31,8:29,5,4,1
2013-12-31,8:45,8,6,2
2013-12-31,9:00,11,9,2
2013-12-31,9:14,6,5,1
2013-12-31,9:30,11,10,1
2013-12-31,9:45,15,14,1
2013-12-31,9:59,21,21,0
2013-12-31,10:15,25,23,2
2013-12-31,10:30,24,22,2
2013-12-31,10:44,23,15,8
2013-12-31,11:00,19,19,0
2013-12-31,11:15,21,18,3
2013-12-31,11:29,22,17,5
2013-12-31,11:45,20,16,4
2013-12-31,12:00,22,20,2
2013-12-31,12:14,19,16,3
2013-12-31,12:30,18,15,3
2013-12-31,12:45,16,12,4
2013-12-31,12:59,20,17,3
2013-12-31,13:15,23,21,2
2013-12-31,13:30,27,24,3
2013-12-31,13:44,35,32,3
2013-12-31,14:00,26,23,3
2013-12-31,14:15,29,29,0
2013-12-31,14:29,34,33,1
2013-12-31,14:45,36,31,5
2013-12-31,15:00,34,31,3
2013-12-31,15:14,67,64,3
2013-12-31,15:30,52,50,2
2013-12-31,15:45,56,55,1
2013-12-31,15:59,33,31,2
2013-12-31,16:15,34,34,0
2013-12-31,16:30,31,30,1
2013-12-31,16:44,22,20,2
2013-12-31,17:00,25,24,1
2013-12-31,17:15,26,23,3
2013-12-31,17:29,24,21,3
2013-12-31,17:45,24,21,3
2013-12-31,18:00,20,10,10
2013-12-31,18:14,25,22,3
2013-12-31,18:30,11,11,0
2013-12-31,18:45,30,28,2
2013-12-31,18:59,23,21,2
2013-12-31,19:15,9,7,2
2013-12-31,19:30,61,23,38
2013-12-31,19:44,44,25,19
2013-12-31,20:00,44,24,20
2013-12-31,20:15,20,17,3
2013-12-31,20:29,27,20,7
2013-12-31,20:45,31,18,13
2013-12-31,21:00,25,21,4
2013-12-31,21:14,17,12,5
2013-12-31,21:30,20,14,6
2013-12-31,21:45,31,19,12
2013-12-31,21:59,10,3,7
2013-12-31,22:15,18,12,6
2013-12-31,22:30,30,15,15
2013-12-31,22:44,6,5,1
2013-12-31,23:00,2,2,0
2013-12-31,23:15,6,6,0
2013-12-31,23:29,3,3,0
2013-12-31,23:45,2,1,1
2013-12-31,0:00,6,5,1
2013-12-31,0:14,7,3,4
2013-12-31,0:30,2,1,1
2013-12-31,0:45,2,0,2
2013-12-31,0:59,0,0,0
2013-12-31,1:15,2,2,0
2013-12-31,1:30,4,3,1
2013-12-31,1:44,2,2,0
2013-12-31,2:00,2,0,2
2013-12-31,2:15,2,0,2
2013-12-31,2:29,2,2,0
2013-12-31,2:45,2,1,1
2013-12-31,3:00,0,0,0
2013-12-31,3:14,1,1,0
2013-12-31,3:30,5,4,1
2013-12-31,3:45,2,2,0
2013-12-31,3:59,3,2,1
2013-12-31,4:15,2,0,2
2013-12-31,4:30,3,3,0
2013-12-31,4:44,1,1,0
2013-12-31,5:00,4,4,0
2013-12-31,5:15,4,3,1
2013-12-31,5:29,0,0,0
2013-12-31,5:45,1,1,0
2014-01-01,6:00,0,0,0
2014-01-01,6:14,0,0,0
2014-01-01,6:30,0,0,0
2014-01-01,6:45,1,0,1
2014-01-01,6:59,0,0,0
2014-01-01,7:15,0,0,0
2014-01-01,7:30,1,1,0
2014-01-01,7:44,0,0,0
2014-01-01,8:00,1,1,0
2014-01-01,8:15,0,0,0
2014-01-01,8:29,1,1,0
2014-01-01,8:45,3,3,0
2014-01-01,9:00,2,2,0
2014-01-01,9:14,5,5,0
2014-01-01,9:30,2,2,0
2014-01-01,9:45,5,5,0
2014-01-01,9:59,10,10,0
2014-01-01,10:15,4,3,1
2014-01-01,10:30,8,5,3
2014-01-01,10:44,5,5,0
2014-01-01,11:00,8,8,0
2014-01-01,11:15,3,3,0
2014-01-01,11:29,4,4,0
2014-01-01,11:45,6,5,1
2014-01-01,12:00,5,5,0
2014-01-01,12:14,5,5,0
2014-01-01,12:30,20,19,1
2014-01-01,12:45,4,4,0
2014-01-01,12:59,6,5,1
2014-01-01,13:15,16,15,1
2014-01-01,13:30,13,13,0
2014-01-01,13:44,11,11,0
2014-01-01,14:00,22,18,4
2014-01-01,14:15,25,23,2
2014-01-01,14:29,17,15,2
2014-01-01,14:45,14,11,3
2014-01-01,15:00,11,10,1
2014-01-01,15:14,16,16,0
2014-01-01,15:30,11,9,2
2014-01-01,15:45,8,8,0
2014-01-01,15:59,19,17,2
2014-01-01,16:15,20,20,0
2014-01-01,16:30,16,16,0
2014-01-01,16:44,17,16,1
2014-01-01,17:00,21,21,0
2014-01-01,17:15,14,11,3
2014-01-01,17:29,13,12,1
2014-01-01,17:45,25,23,2
2014-01-01,18:00,16,14,2
2014-01-01,18:14,16,16,0
2014-01-01,18:30,26,23,3
2014-01-01,18:45,16,16,0
2014-01-01,18:59,15,11,4
2014-01-01,19:15,9,7,2
2014-01-01,19:30,15,15,0
2014-01-01,19:44,16,15,1
2014-01-01,20:00,12,9,3
2014-01-01,20:15,10,10,0
2014-01-01,20:29,4,3,1
2014-01-01,20:45,11,11,0
2014-01-01,21:00,7,6,1
2014-01-01,21:14,5,5,0
2014-01-01,21:30,11,10,1
2014-01-01,21:45,18,16,2
2014-01-01,21:59,4,4,0
2014-01-01,22:15,4,3,1
2014-01-01,22:30,5,4,1
2014-01-01,22:44,9,9,0
2014-01-01,23:00,2,2,0
2014-01-01,23:15,8,8,0
2014-01-01,23:29,6,4,2
2014-01-01,23:45,5,5,0
2014-01-01,0:00,3,3,0
2014-01-01,0:14,4,4,0
2014-01-01,0:30,12,5,7
2014-01-01,0:45,2,2,0
2014-01-01,0:59,0,0,0
2014-01-01,1:15,0,0,0
2014-01-01,1:30,0,0,0
2014-01-01,1:44,2,2,0
2014-01-01,2:00,0,0,0
2014-01-01,2:15,1,1,0
2014-01-01,2:29,0,0,0
2014-01-01,2:45,0,0,0
2014-01-01,3:00,5,5,0
2014-01-01,3:14,0,0,0
2014-01-01,3:30,5,5,0
2014-01-01,3:45,0,0,0
2014-01-01,3:59,0,0,0
2014-01-01,4:15,0,0,0
2014-01-01,4:30,0,0,0
2014-01-01,4:44,0,0,0
2014-01-01,5:00,0,0,0
2014-01-01,5:15,0,0,0
2014-01-01,5:29,1,1,0
2014-01-01,5:45,0,0,0
2014-01-02,6:00,0,0,0
2014-01-02,6:14,0,0,0
2014-01-02,6:30,1,1,0
2014-01-02,6:45,0,0,0
2014-01-02,6:59,4,2,2
2014-01-02,7:15,4,2,2
2014-01-02,7:30,1,1,0
2014-01-02,7:44,2,0,2
2014-01-02,8:00,3,2,1
2014-01-02,8:15,3,3,0
2014-01-02,8:29,6,6,0
2014-01-02,8:45,5,4,1
2014-01-02,9:00,7,5,2
2014-01-02,9:14,5,4,1
2014-01-02,9:30,6,5,1
2014-01-02,9:45,12,11,1
2014-01-02,9:59,11,11,0
2014-01-02,10:15,14,13,1
2014-01-02,10:30,16,14,2
2014-01-02,10:44,8,8,0
2014-01-02,11:00,25,24,1
2014-01-02,11:15,18,14,4
2014-01-02,11:29,23,22,1
2014-01-02,11:45,8,8,0
2014-01-02,12:00,14,14,0
2014-01-02,12:14,20,19,1
2014-01-02,12:30,14,10,4
2014-01-02,12:45,13,13,0
2014-01-02,12:59,20,17,3
2014-01-02,13:15,10,10,0
2014-01-02,13:30,30,29,1
2014-01-02,13:44,15,13,2
2014-01-02,14:00,28,27,1
2014-01-02,14:15,15,14,1
2014-01-02,14:29,20,19,1
2014-01-02,14:45,23,21,2
2014-01-02,15:00,28,28,0
2014-01-02,15:14,32,31,1
2014-01-02,15:30,29,24,5
2014-01-02,15:45,29,29,0
2014-01-02,15:59,21,20,1
2014-01-02,16:15,28,26,2
2014-01-02,16:30,9,8,1
2014-01-02,16:44,31,28,3
2014-01-02,17:00,17,16,1
2014-01-02,17:15,22,21,1
2014-01-02,17:29,24,22,2
2014-01-02,17:45,21,21,0
2014-01-02,18:00,23,21,2
2014-01-02,18:14,35,35,0
2014-01-02,18:30,25,25,0
2014-01-02,18:45,28,28,0
2014-01-02,18:59,43,43,0
2014-01-02,19:15,80,79,1
2014-01-02,19:30,55,49,6
2014-01-02,19:44,44,43,1
2014-01-02,20:00,52,52,0
2014-01-02,20:15,62,61,1
2014-01-02,20:29,29,29,0
2014-01-02,20:45,39,35,4
2014-01-02,21:00,27,26,1
2014-01-02,21:14,22,22,0
2014-01-02,21:30,13,11,2
2014-01-02,21:45,14,12,2
2014-01-02,21:59,9,9,0
2014-01-02,22:15,14,14,0
2014-01-02,22:30,8,8,0
2014-01-02,22:44,11,11,0
2014-01-02,23:00,7,7,0
2014-01-02,23:15,2,2,0
2014-01-02,23:29,8,8,0
2014-01-02,23:45,0,0,0
2014-01-02,0:00,1,1,0
2014-01-02,0:14,5,5,0
2014-01-02,0:30,5,4,1
2014-01-02,0:45,3,1,2
2014-01-02,0:59,0,0,0
2014-01-02,1:15,4,4,0
2014-01-02,1:30,2,2,0
2014-01-02,1:44,2,2,0
2014-01-02,2:00,1,1,0
2014-01-02,2:15,0,0,0
2014-01-02,2:29,2,2,0
2014-01-02,2:45,0,0,0
2014-01-02,3:00,0,0,0
2014-01-02,3:14,0,0,0
2014-01-02,3:30,0,0,0
2014-01-02,3:45,1,1,0
2014-01-02,3:59,0,0,0
2014-01-02,4:15,0,0,0
2014-01-02,4:30,0,0,0
2014-01-02,4:44,0,0,0
2014-01-02,5:00,0,0,0
2014-01-02,5:15,0,0,0
2014-01-02,5:29,1,1,0
2014-01-02,5:45,1,1,0
2014-01-03,6:00,0,0,0
2014-01-03,6:14,0,0,0
2014-01-03,6:30,1,1,0
2014-01-03,6:45,0,0,0
2014-01-03,6:59,1,1,0
2014-01-03,7:15,4,2,2
2014-01-03,7:30,3,2,1
2014-01-03,7:44,2,0,2
2014-01-03,8:00,4,3,1
2014-01-03,8:15,4,3,1
2014-01-03,8:29,4,4,0
2014-01-03,8:45,5,3,2
2014-01-03,9:00,7,6,1
2014-01-03,9:14,2,2,0
2014-01-03,9:30,4,3,1
2014-01-03,9:45,13,13,0
2014-01-03,9:59,12,11,1
2014-01-03,10:15,11,11,0
2014-01-03,10:30,24,23,1
2014-01-03,10:44,16,15,1
2014-01-03,11:00,13,10,3
2014-01-03,11:15,13,12,1
2014-01-03,11:29,15,14,1
2014-01-03,11:45,18,17,1
2014-01-03,12:00,14,14,0
2014-01-03,12:14,16,15,1
2014-01-03,12:30,12,12,0
2014-01-03,12:45,14,13,1
2014-01-03,12:59,19,18,1
2014-01-03,13:15,16,14,2
2014-01-03,13:30,27,23,4
2014-01-03,13:44,24,23,1
2014-01-03,14:00,18,17,1
2014-01-03,14:15,22,22,0
2014-01-03,14:29,31,28,3
2014-01-03,14:45,30,30,0
2014-01-03,15:00,24,23,1
2014-01-03,15:14,39,38,1
2014-01-03,15:30,38,37,1
2014-01-03,15:45,34,27,7
2014-01-03,15:59,42,40,2
2014-01-03,16:15,54,47,7
2014-01-03,16:30,36,33,3
2014-01-03,16:44,24,21,3
2014-01-03,17:00,23,21,2
2014-01-03,17:15,40,38,2
2014-01-03,17:29,41,38,3
2014-01-03,17:45,22,20,2
2014-01-03,18:00,35,30,5
2014-01-03,18:14,38,36,2
2014-01-03,18:30,31,29,2
2014-01-03,18:45,30,29,1
2014-01-03,18:59,38,37,1
2014-01-03,19:15,59,57,2
2014-01-03,19:30,54,52,2
2014-01-03,19:44,60,59,1
2014-01-03,20:00,47,47,0
2014-01-03,20:15,40,40,0
2014-01-03,20:29,33,29,4
2014-01-03,20:45,27,26,1
2014-01-03,21:00,16,16,0
2014-01-03,21:14,31,28,3
2014-01-03,21:30,18,18,0
2014-01-03,21:45,19,19,0
2014-01-03,21:59,16,16,0
2014-01-03,22:15,14,12,2
2014-01-03,22:30,11,11,0
2014-01-03,22:44,13,12,1
2014-01-03,23:00,10,8,2
2014-01-03,23:15,6,6,0
2014-01-03,23:29,5,5,0
2014-01-03,23:45,9,9,0
2014-01-03,0:00,11,11,0
2014-01-03,0:14,7,7,0
2014-01-03,0:30,9,9,0
2014-01-03,0:45,5,4,1
2014-01-03,0:59,2,2,0
2014-01-03,1:15,10,10,0
2014-01-03,1:30,2,1,1
2014-01-03,1:44,0,0,0
2014-01-03,2:00,0,0,0
2014-01-03,2:15,4,4,0
2014-01-03,2:29,2,2,0
2014-01-03,2:45,2,2,0
2014-01-03,3:00,1,1,0
2014-01-03,3:14,1,1,0
2014-01-03,3:30,1,1,0
2014-01-03,3:45,2,2,0
2014-01-03,3:59,0,0,0
2014-01-03,4:15,1,1,0
2014-01-03,4:30,0,0,0
2014-01-03,4:44,1,1,0
2014-01-03,5:00,2,2,0
2014-01-03,5:15,0,0,0
2014-01-03,5:29,2,2,0
2014-01-03,5:45,1,1,0
2014-01-04,6:00,0,0,0
2014-01-04,6:14,0,0,0
2014-01-04,6:30,1,1,0
2014-01-04,6:45,0,0,0
2014-01-04,6:59,0,0,0
2014-01-04,7:15,5,3,2
2014-01-04,7:30,0,0,0
2014-01-04,7:44,2,2,0
2014-01-04,8:00,0,0,0
2014-01-04,8:15,2,2,0
2014-01-04,8:29,1,1,0
2014-01-04,8:45,7,6,1
2014-01-04,9:00,3,1,2
2014-01-04,9:14,3,2,1
2014-01-04,9:30,3,3,0
2014-01-04,9:45,11,9,2
2014-01-04,9:59,11,11,0
2014-01-04,10:15,9,9,0
2014-01-04,10:30,7,6,1
2014-01-04,10:44,6,6,0
2014-01-04,11:00,12,9,3
2014-01-04,11:15,19,18,1
2014-01-04,11:29,19,18,1
2014-01-04,11:45,18,18,0
2014-01-04,12:00,16,15,1
2014-01-04,12:14,17,14,3
2014-01-04,12:30,17,17,0
2014-01-04,12:45,23,20,3
2014-01-04,12:59,18,18,0
2014-01-04,13:15,18,16,2
2014-01-04,13:30,21,20,1
2014-01-04,13:44,18,16,2
2014-01-04,14:00,32,32,0
2014-01-04,14:15,30,30,0
2014-01-04,14:29,22,20,2
2014-01-04,14:45,36,36,0
2014-01-04,15:00,20,19,1
2014-01-04,15:14,25,23,2
2014-01-04,15:30,31,28,3
2014-01-04,15:45,34,34,0
2014-01-04,15:59,28,27,1
2014-01-04,16:15,29,29,0
2014-01-04,16:30,30,29,1
2014-01-04,16:44,41,38,3
2014-01-04,17:00,22,19,3
2014-01-04,17:15,16,16,0
